name,brand,price,availability,url
PuffCo New Plus &#8211; Pearl N/A Accessories,Puffco,89,InStock,https://www.treasurevalleycannabis.com/product/puffco-new-plus-pearl-6621ef103a4f2600070b447e/
Pacific Grove 1g CHERRY DIESEL Pre Roll 1g Flower,Pacific Grove,8,InStock,https://www.treasurevalleycannabis.com/product/pacific-grove-1g-cherry-diesel-pre-roll-662297b294a54e000779d331/
Treasure Valley&#8217;s Finest!: TERPLE &#8211; Clone N/A Clones,Treasure Valley's Finest,20,InStock,https://www.treasurevalleycannabis.com/product/treasure-valley-s-finest-terple-clone-662ac703c34fc00008c18f54/
WLE 1g REBEL COOKS x FLORIDA WEDDING CR Cartridge 1g Vaporizers,White Label Extracts,35,InStock,https://www.treasurevalleycannabis.com/product/wle-1g-rebel-cooks-x-florida-wedding-cr-cartridge-66241364671e7d000703d79d/
Bobsled 1g MARSHMELLOW LR Dab Jar 1g Concentrates,Bobsled Extracts,20,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1g-marshmellow-lr-dab-jar-66242171671e7d0007042212/
Sticks 1g CURIOUS JORGE #7 Pre Roll 1g Flower,LTRMN,6,InStock,https://www.treasurevalleycannabis.com/product/sticks-1g-curious-jorge-7-pre-roll-26130-64b40fb69555f40007920a6d/
Mule 100mg Full Spectrum RASPBERRY POMEGRANATE Indica Kicker 12.25g Edibles,Mule Extracts,6,InStock,https://www.treasurevalleycannabis.com/product/mule-100mg-full-spectrum-raspberry-pomegranate-indica-kicker-66258f13ce7bbb0007dcdb52/
Bobsled 1g GELATO CR Vape Cartridge 1g Vaporizers,Bobsled Extracts,25,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1g-gelato-cr-vape-cartridge-66269a4246ba650007929c4f/
NW Kind 1g ANIMAL KOOKIES Platinum BHO Shatter 1g Concentrates,NW Kind,15,InStock,https://www.treasurevalleycannabis.com/product/nw-kind-1g-animal-kookies-platinum-bho-shatter-6626a8517e18290007e978a9/
WLE 2g HAWAIIAN CITRUS MELON Shatter 2g Concentrates,White Label Extracts,35,InStock,https://www.treasurevalleycannabis.com/product/wle-2g-hawaiian-citrus-melon-shatter-6626c47c7e18290007ea4601/
Sauce Essentials 1g STRAWBERRY COUGH LR + Distillate Disposable Cannabis Vape Cartridge 1g Vaporizers,Sauce Essentials,48,InStock,https://www.treasurevalleycannabis.com/product/sauce-essentials-1g-strawberry-cough-lr-distillate-disposable-cannabis-vape-cartridge-66480e5a14a172000715940e/
Killa Beez .5g PANCAKES Killa Pre Roll 6pk 3g Flower,Killa Beez,12,InStock,https://www.treasurevalleycannabis.com/product/killa-beez-5g-pancakes-killa-pre-roll-6pk-662a80b2c34fc000070353e7/
Disco Dabs 2g CEMENT SLIPPERS Shatter 2g Concentrates,Sitka Northwest,22,InStock,https://www.treasurevalleycannabis.com/product/disco-dabs-2g-cement-slippers-shatter-662ac703c34fc00008c18f47/
Mule Extracts 1g TROPICAL CHERRY STRAWBERRY LR Dank Tank 1g Vaporizers,Mule Extracts,55.99,InStock,https://www.treasurevalleycannabis.com/product/mule-extracts-1g-tropical-cherry-strawberry-lr-dank-tank-662bd23683bf8d00089824b2/
FFE 1g KALI FECO 1g Concentrates,FFE PDX,25,InStock,https://www.treasurevalleycannabis.com/product/ffe-1g-kali-feco-662c2694eba8320007ea8208/
Dr. Jolly&#8217;s 1g BLUE CHEM CUPZ Full Spectrum RSO 1g Concentrates,Dr. Jolly's,22,InStock,https://www.treasurevalleycannabis.com/product/dr-jolly-s-1g-blue-chem-cupz-full-spectrum-rso-662e6721eba8320007c8f696/
Piff Stixs 2.2g BOW SHOOTER Solventless Live Rosin Infused Glass Tip Blunt 2.2g Concentrates,Piff Stixs,35,InStock,https://www.treasurevalleycannabis.com/product/piff-stixs-2-2g-bow-shooter-solventless-live-rosin-infused-glass-tip-blunt-662e8345eba8320007c984b0/
Piff Stixs 2.2g JOKERZ Solventless Live Rosin Infused Glass Tip Blunt 2.2g Concentrates,Piff Stixs,35,InStock,https://www.treasurevalleycannabis.com/product/piff-stixs-2-2g-jokerz-solventless-live-rosin-infused-glass-tip-blunt-662e8344eba8320007c984ad/
Happy Cabbage 100mg PINA COLADA Hybrid Solventless Hash Gummies 10pk 54g Edibles,Happy Cabbage Farms,18,InStock,https://www.treasurevalleycannabis.com/product/happy-cabbage-100mg-pina-colada-hybrid-solventless-hash-gummies-10pk-662fc6b6eba8320007cf0125/
Treasure Valley&#8217;s Finest!: PURO LOCO &#8211; Clone N/A Clones,Treasure Valley's Finest,20,InStock,https://www.treasurevalleycannabis.com/product/treasure-valley-s-finest-puro-loco-clone-66300d04eba8320007d0f3ba/
Treasure Valley&#8217;s Finest!: POLAR VORTEX &#8211; Clone N/A Clones,Treasure Valley's Finest,20,InStock,https://www.treasurevalleycannabis.com/product/treasure-valley-s-finest-polar-vortex-clone-66300d04eba8320007d0f3bd/
Treasure Valley&#8217;s Finest!: GELATO #45 &#8211; Clone N/A Clones,Treasure Valley's Finest,20,InStock,https://www.treasurevalleycannabis.com/product/treasure-valley-s-finest-gelato-45-clone-66300d04eba8320007d0f3c0/
Decibel .5g ARTIFICIAL RED POP Live Rosin Cart .5g Vaporizers,Decibel,25,InStock,https://www.treasurevalleycannabis.com/product/decibel-5g-artificial-red-pop-live-rosin-cart-6632be122cf9e20007471603/
Bobsled 1g NIMBUS SNACKS LR Vape Cartridge 1g Vaporizers,Bobsled Extracts,35,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1g-nimbus-snacks-lr-vape-cartridge-66367a54ca18ab0007ffb57c/
Killa Beez .5g STRAWBERRY GARY/ICE CREAM CAKE/SHERB CRASHER Killa Pre Roll 12pk 6g Flower,Killa Beez,25,InStock,https://www.treasurevalleycannabis.com/product/killa-beez-5g-strawberry-gary-ice-cream-cake-sherb-crasher-killa-pre-roll-12pk-6636a485ca18ab000700bf6f/
Higher Cultures 1g PRIME MATE HTE Vape Cartridge 1g Vaporizers,Higher Cultures,42,InStock,https://www.treasurevalleycannabis.com/product/higher-cultures-1g-prime-mate-hte-vape-cartridge-6636a485ca18ab000700bf78/
$13 Jack Herer x Super Lemon Haze 1g Flower,Ripped City Gardens,13,InStock,https://www.treasurevalleycannabis.com/product/13-jack-herer-x-super-lemon-haze-66380417dce4900008c61e03/
Orchid Essentials 510 Vape Battery &#8211; SILVER N/A Accessories,Orchid Essentials,25,InStock,https://www.treasurevalleycannabis.com/product/orchid-essentials-510-vape-battery-silver-663a8af496dc98000864c212/
TVCC Farm Shirt &#8211; Large N/A Accessories,Treasure Valley Cannabis Co. (Merchandise),20,InStock,https://www.treasurevalleycannabis.com/product/tvcc-farm-shirt-large-663cf5b5e686a80007f7fed1/
Mr. Moxey&#8217;s 100mg 1:1 CBD:THC BALANCE PEPPERMINT Artisan Mints 20pk 12.52g Edibles,Mr. Moxey's Mints,22,InStock,https://www.treasurevalleycannabis.com/product/mr-moxey-s-100mg-1-1-cbd-thc-balance-peppermint-artisan-mints-20pk-663d11d3defb7b0007f4b089/
Rebel Spirit 0.7g 501ST OG/HORCHATA Pre Roll 12pk 8.4g Flower,Rebel Spirit,26,InStock,https://www.treasurevalleycannabis.com/product/rebel-spirit-0-7g-501st-og-horchata-pre-roll-12pk-663d4a14e686a80007fa56b0/
NW Kind 1g CHERRY PUNCH Full Spectrum Live Resin Vape Cartridge 1g Vaporizers,NW Kind,36,InStock,https://www.treasurevalleycannabis.com/product/nw-kind-1g-cherry-punch-full-spectrum-live-resin-vape-cartridge-663e392ae686a80007fe40ad/
Sticks .5g ANIMAL FACE/MISTER E/PIESCREAM Pre Roll 12pk 6g Flower,LTRMN,25,InStock,https://www.treasurevalleycannabis.com/product/sticks-5g-animal-face-mister-e-piescream-pre-roll-12pk-6640dc28e686a800070ad137/
Verdant Leaf 1g LONDON CAKE Live Rosin + Cured Resin Vape Cartridge 1g Vaporizers,Verdant Leaf,25,InStock,https://www.treasurevalleycannabis.com/product/verdant-leaf-1g-london-cake-live-rosin-cured-resin-vape-cartridge-66413e95e686a800070cba09/
$ elato #41 1g Flower,Otis Gardens,7,InStock,https://www.treasurevalleycannabis.com/product/elato-41-66438d38bb7a81000785e3bf/
WVA 1g GELATO Liquid Cured Resin 510 Thread Cartridge 1g Vaporizers,Willamette Valley Alchemy,33,InStock,https://www.treasurevalleycannabis.com/product/wva-1g-gelato-liquid-cured-resin-510-thread-cartridge-66438d38bb7a81000785e3c2/
Disco Dabs 1g LONDON JELLY Live Resin Blend Vape Cartridge 1g Vaporizers,Sitka Northwest,20,InStock,https://www.treasurevalleycannabis.com/product/disco-dabs-1g-london-jelly-live-resin-blend-vape-cartridge-6644fadb7f07040007c31fec/
FFE 1g CHEM SKUNK FS CO2 Glass Vape Cartridge 1g Vaporizers,Farmer's Friend Extracts | FFEPDX,35,InStock,https://www.treasurevalleycannabis.com/product/ffe-1g-chem-skunk-fs-co2-glass-vape-cartridge-66454127bb7a8100078f6077/
Sauce Essentials 1g GRANDADDY PURP LR + Distillate Disposable Cannabis Vape Cartridge 1g Vaporizers,Sauce Essentials,32,InStock,https://www.treasurevalleycannabis.com/product/sauce-essentials-1g-grandaddy-purp-lr-distillate-disposable-cannabis-vape-cartridge-66463036decf790007646871/
Sauce Essentials 1g GHOST TRAIN HAZE LR + Distillate Disposable Cannabis Vape Cartridge 1g Vaporizers,Sauce Essentials,32,InStock,https://www.treasurevalleycannabis.com/product/sauce-essentials-1g-ghost-train-haze-lr-distillate-disposable-cannabis-vape-cartridge-6647b9fd42486a0007c9bcd4/
Sessions Cannabis Extract 1g VELVET VICE Cured Resin 1g Concentrates,Sessions Cannabis Extract,12,InStock,https://www.treasurevalleycannabis.com/product/sessions-cannabis-extract-1g-velvet-vice-cured-resin-6647c80542486a0007ca1dc6/
WVA 100mg TERPLE Liquid Cured Rosin Capsules 10pk 4.5g Edibles,Willamette Valley Alchemy,16,InStock,https://www.treasurevalleycannabis.com/product/wva-100mg-terple-liquid-cured-rosin-capsules-10pk-6647c80542486a0007ca1dc9/
WVA 1g SKUNK BELTS Liquid Live Resin 510 Thread Cartridge 1g Vaporizers,Willamette Valley Alchemy,40,InStock,https://www.treasurevalleycannabis.com/product/wva-1g-skunk-belts-liquid-live-resin-510-thread-cartridge-6647d61814a172000713e7c3/
Forte 1g KOSMO KNOTS Full Spectrum Live Rosin 1g Concentrates,Decibel,25,InStock,https://www.treasurevalleycannabis.com/product/forte-1g-kosmo-knots-full-spectrum-live-rosin-6647d61814a172000713e7dd/
Forte 1g APPLE SLAPZ #3 90μ Live Rosin 1g Concentrates,Decibel,25,InStock,https://www.treasurevalleycannabis.com/product/forte-1g-apple-slapz-3-90-live-rosin-6647d61814a172000713e7d7/
Smoky Flower 1g LONDONCHELLO Live Resin Vape Cartridge 1g Vaporizers,Drops,40,InStock,https://www.treasurevalleycannabis.com/product/smoky-flower-1g-londonchello-live-resin-vape-cartridge-664a24ba14a1720007c33d43/
Sessions Cannabis Extract 1g GELONADE PUNCH Cured Resin Vape Cartridge 1g Vaporizers,Sessions Cannabis Extract,20,InStock,https://www.treasurevalleycannabis.com/product/sessions-cannabis-extract-1g-gelonade-punch-cured-resin-vape-cartridge-664a24ba14a1720007c33d40/
Disco Dabs 1g NORTHERN LIGHTS Shatter 1g Concentrates,Sitka Northwest,12,InStock,https://www.treasurevalleycannabis.com/product/disco-dabs-1g-northern-lights-shatter-664a6b0614a1720007c4ba6a/
Bobsled 1g LEMON HAZE Cured Resin Dab Jar 1g Concentrates,Bobsled Extracts,12,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1g-lemon-haze-cured-resin-dab-jar-664a6b0614a1720007c4ba70/
Bobsled 1g SUNSET SHERBET LR Vape Cartridge 1g Vaporizers,Bobsled Extracts,35,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1g-sunset-sherbet-lr-vape-cartridge-664a791614a1720007c4f576/
WLE 1g PINEAPPLE SUPER SILVER HAZE Flavored Distillate Vape Cartridge 1g Vaporizers,White Label Extracts,25,InStock,https://www.treasurevalleycannabis.com/product/wle-1g-pineapple-super-silver-haze-flavored-distillate-vape-cartridge-664cc7b97dd6ea00076c45c9/
$7 Tropical Popsicle 1g Flower,Thunder Farms,7,InStock,https://www.treasurevalleycannabis.com/product/7-tropical-popsicle-664ce3d6cdbb310007316c3d/
Treasure Valley&#8217;s Finest! 1g BLACK DOG Pre Roll 1g Pre-rolls,Treasure Valley's Finest! Pre Rolls,5,InStock,https://www.treasurevalleycannabis.com/product/treasure-valley-s-finest-1g-black-dog-pre-roll-54456-66243d95cf2d350007048ad8/
Treasure Valley&#8217;s Finest! 1g RAINBOW SHERBERT #11 Pre Roll 1g Pre-rolls,Treasure Valley Cannabis Company,5,InStock,https://www.treasurevalleycannabis.com/product/treasure-valley-s-finest-1g-rainbow-sherbert-11-pre-roll-31795-664d2a26cdbb3100074ea5a4/
Happy Cabbage 1g MOLTEN BANANA Live Rosin Batter 1g Concentrates,Happy Cabbage Farms,48,InStock,https://www.treasurevalleycannabis.com/product/happy-cabbage-1g-molten-banana-live-rosin-batter-664f6ab8b14472000775feda/
Happy Cabbage 1g WILSON! ZERO Live Rosin Batter 1g Concentrates,Happy Cabbage Farms,48,InStock,https://www.treasurevalleycannabis.com/product/happy-cabbage-1g-wilson-zero-live-rosin-batter-664f6ab8b14472000775fede/
Dirty Arm Farm 1g ORANGUTAN TITTIES Iceless Cold Water Hash Rosin Pod 1g Vaporizers,Dirty Arm Farm,55.99,InStock,https://www.treasurevalleycannabis.com/product/dirty-arm-farm-1g-orangutan-titties-iceless-cold-water-hash-rosin-pod-6650bc39f9bb9b0007eb90da/
Yamba Junk 100mg BLUEBERRY &#038; STRAWBERRY Floss 1oz Edibles,Yamba Junk,17,InStock,https://www.treasurevalleycannabis.com/product/yamba-junk-100mg-blueberry-strawberry-floss-66510288f9bb9b0007ede75d/
$150 Caramel Apple Gelato 1oz Flower,Derby's Farm,150,InStock,https://www.treasurevalleycannabis.com/product/150-caramel-apple-gelato-665cb5dbe056ad0007488ae1/
Bobsled 2g LEMON MERINGUE Cured Resin Dab Jar 2g Concentrates,Bobsled Extracts,23,InStock,https://www.treasurevalleycannabis.com/product/bobsled-2g-lemon-meringue-cured-resin-dab-jar-66520db9f9bb9b0007f2fd34/
Entourage Cannabis 0.75g BLACK CHERRY GELATO x BLACKBERRY KUSHQUAKE Infused Pre-Roll 5pk 3.75g Concentrates,Entourage Cannabis,42,InStock,https://www.treasurevalleycannabis.com/product/entourage-cannabis-0-75g-black-cherry-gelato-x-blackberry-kushquake-infused-pre-roll-5pk-6652540cf9bb9b0007f4969f/
Entourage Cannabis 0.75g SHERB BREATH x SHERBACIO Infused Pre-Roll 5pk 3.75g Concentrates,Entourage Cannabis,42,InStock,https://www.treasurevalleycannabis.com/product/entourage-cannabis-0-75g-sherb-breath-x-sherbacio-infused-pre-roll-5pk-6652540cf9bb9b0007f496a2/
Verdant Leaf 1g DURBAN CREAM Cold Cured Badder 1g Concentrates,Verdant Leaf,30,InStock,https://www.treasurevalleycannabis.com/product/verdant-leaf-1g-durban-cream-cold-cured-badder-66538968cc9db600078592e2/
Grown Rogue .5g MIMOSA/GELONADE Pre Roll 10pk 5g Pre-rolls,Grown Rogue,16,InStock,https://www.treasurevalleycannabis.com/product/grown-rogue-5g-mimosa-gelonade-pre-roll-10pk-54084-66539779f9bb9b0007f9dd0a/
Select 1g PANAMA RED Elite Vape Cartridge 1g Vaporizers,Select,35,InStock,https://www.treasurevalleycannabis.com/product/select-1g-panama-red-elite-vape-cartridge-6654b0b7cc9db600078a709b/
Yeti 1g CARAMEL CAKE/RED VELVET Pre Roll 10pk 10g Pre-rolls,Grown Rogue,30,InStock,https://www.treasurevalleycannabis.com/product/yeti-1g-caramel-cake-red-velvet-pre-roll-10pk-80753-66534319f9bb9b0007f7fa69/
Yeti 1g RAINBOW SHERBERT #11/WASHINGTON APPLE Pre Roll 10pk 10g Pre-rolls,Grown Rogue,30,InStock,https://www.treasurevalleycannabis.com/product/yeti-1g-rainbow-sherbert-11-washington-apple-pre-roll-10pk-13934-6654bec9cc9db600078aac87/
Verdant Leaf 100mg RASPBERRY- SUNSET SHERBET Live Rosin Nano-Infused Single Gummy 19.65g Concentrates,Verdant Leaf,7,InStock,https://www.treasurevalleycannabis.com/product/verdant-leaf-100mg-raspberry-sunset-sherbet-live-rosin-nano-infused-single-gummy-6654e8facc9db600078b93c1/
Bobsled 1g ORANGE CREAMSICLE Melted Diamonds + Cannabis Terpenes Vape Cartridge 1g Vaporizers,Bobsled Extracts,20,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1g-orange-creamsicle-melted-diamonds-cannabis-terpenes-vape-cartridge-665b5649e056ad000742045b/
Bobsled 1g LEMON THAI Melted Diamonds + Cannabis Terpenes Vape Cartridge 1g Vaporizers,Bobsled Extracts,20,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1g-lemon-thai-melted-diamonds-cannabis-terpenes-vape-cartridge-665b564ae056ad000742045e/
Bobsled 1g WHITE OG Melted Diamonds + Cannabis Terpenes Vape Cartridge 1g Vaporizers,Bobsled Extracts,20,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1g-white-og-melted-diamonds-cannabis-terpenes-vape-cartridge-665deb3be056ad00074e36aa/
Cabana 1g DIME BAG Pre Roll 1g Pre-rolls,Cabana,12,InStock,https://www.treasurevalleycannabis.com/product/cabana-1g-dime-bag-pre-roll-12129-661d6def99f3590007f52410/
$7 Hot Sauce 1g Flower,Ananda Farms,7,InStock,https://www.treasurevalleycannabis.com/product/7-hot-sauce-66561e58cc9db6000790cf9c/
$7 Frosted Froyo 1g Flower,Ananda Farms,7,InStock,https://www.treasurevalleycannabis.com/product/7-frosted-froyo-665761c8e056ad00072c052c/
$10 Blue Dream 1g Flower,Sunlight Ridge LLC,10,InStock,https://www.treasurevalleycannabis.com/product/10-blue-dream-66576fde8f610900079e627a/
Portland Heights 2g MIMOSA MAC Moonrock Infused Blunt 2g Concentrates,Portland Heights,26,InStock,https://www.treasurevalleycannabis.com/product/portland-heights-2g-mimosa-mac-moonrock-infused-blunt-66578bf8e056ad00072d6d7f/
Portland Heights 1g OREGON POISON Moonrock Slims Infused Cannabis Pre-Roll 3pk 3g Concentrates,Portland Heights,44,InStock,https://www.treasurevalleycannabis.com/product/portland-heights-1g-oregon-poison-moonrock-slims-infused-cannabis-pre-roll-3pk-66578bf8e056ad00072d6d84/
WLE 2g ROOTBEER Sugar Sauce 2g Concentrates,White Label Extracts,30,InStock,https://www.treasurevalleycannabis.com/product/wle-2g-rootbeer-sugar-sauce-66579a088f610900079faec2/
Beehive 1g BLUE DREAM Badder 1g Concentrates,Beehive Extracts,20,InStock,https://www.treasurevalleycannabis.com/product/beehive-1g-blue-dream-badder-6657a8198f61090007a02994/
Entourage Cannabis 1g STRAWBERRY TROPSICLE LR Disposable Cannabis Extract Vaporizer 1g Vaporizers,Entourage Cannabis,48,InStock,https://www.treasurevalleycannabis.com/product/entourage-cannabis-1g-strawberry-tropsicle-lr-disposable-cannabis-extract-vaporizer-6657b6298f61090007a087ce/
Echo Electuary 1g PURE MICHIGAN Live Nectar Cartridge 1g Vaporizers,Echo Electuary,48,InStock,https://www.treasurevalleycannabis.com/product/echo-electuary-1g-pure-michigan-live-nectar-cartridge-6658c158e056ad000733a936/
Select 1g WHITE TRUFFLE Elite Vape Cartridge 1g Vaporizers,Select,35,InStock,https://www.treasurevalleycannabis.com/product/select-1g-white-truffle-elite-vape-cartridge-6658c158e056ad000733a945/
Beehive 2g BLOOD BATH Badder 2g Concentrates,Beehive Extracts,35,InStock,https://www.treasurevalleycannabis.com/product/beehive-2g-blood-bath-badder-6658eb8be056ad000735216d/
Piff Stixs 1g GG12 Live Rosin Glass Cart 1g Vaporizers,Piff Stixs,60,InStock,https://www.treasurevalleycannabis.com/product/piff-stixs-1g-gg12-live-rosin-glass-cart-665a12dae056ad00073b1c1e/
Funk 2g TALLYMON BHO Batter 2g Concentrates,Funk Extracts,30,InStock,https://www.treasurevalleycannabis.com/product/funk-2g-tallymon-bho-batter-665a4b1e8f61090007ae630e/
Rebel Spirit 0.5g JACK HERER/SUPER BOOF Pre Roll 10pk 5g Pre-rolls,Rebel Spirit,20,InStock,https://www.treasurevalleycannabis.com/product/rebel-spirit-0-5g-jack-herer-super-boof-pre-roll-10pk-665b3a2b8f61090007b2c8aa/
Piff Stixs 1.1g NRDZ Liquid Diamond Sauce Dusted W/ Bubble Hash Infused Pre-Roll 1.1g Concentrates,Piff Stixs,18,InStock,https://www.treasurevalleycannabis.com/product/piff-stixs-1-1g-nrdz-liquid-diamond-sauce-dusted-w-bubble-hash-infused-pre-roll-665b4839e056ad000741a2f7/
WLE 1g SPARKLING HAWAIIAN PUNCH Honeycomb 1g Concentrates,White Label Extracts,21,InStock,https://www.treasurevalleycannabis.com/product/wle-1g-sparkling-hawaiian-punch-honeycomb-665b4839e056ad000741a2fa/
Treasure Valley&#8217;s Finest! 1g BANANA PUDDINTAIN Pre Roll 1g Flower,Treasure Valley's Finest! Pre Rolls,5,InStock,https://www.treasurevalleycannabis.com/product/treasure-valley-s-finest-1g-banana-puddintain-pre-roll-665b64578f61090007b3cd51/
Bobsled 2g DIESEL DRIFT Cured Resin Dab Jar 2g Concentrates,Bobsled Extracts,23,InStock,https://www.treasurevalleycannabis.com/product/bobsled-2g-diesel-drift-cured-resin-dab-jar-665b807b8f61090007b48433/
Dr. Jolly&#8217;s 2g SOUR GLUE Sugar Wax 2g Concentrates,Dr. Jolly's,26,InStock,https://www.treasurevalleycannabis.com/product/dr-jolly-s-2g-sour-glue-sugar-wax-665b807b8f61090007b48436/
Piff Stixs .5g CEREAL MILK/EMERALD CUT/LEMON POUND CAKE Pre Roll 12pk 6g Pre-rolls,Piff Stixs,28,InStock,https://www.treasurevalleycannabis.com/product/piff-stixs-5g-cereal-milk-emerald-cut-lemon-pound-cake-pre-roll-12pk-665b9c988f61090007b53121/
Portland Heights 1g ORANGE JUICE Moonrock Slims Infused Cannabis Pre-Roll 3pk 3g Concentrates,Portland Heights,44,InStock,https://www.treasurevalleycannabis.com/product/portland-heights-1g-orange-juice-moonrock-slims-infused-cannabis-pre-roll-3pk-665b9c988f61090007b53127/
Portland Heights 1g NORTHERN SOUR Moonrock Slims Infused Cannabis Pre-Roll 3pk 3g Concentrates,Portland Heights,44,InStock,https://www.treasurevalleycannabis.com/product/portland-heights-1g-northern-sour-moonrock-slims-infused-cannabis-pre-roll-3pk-665b9c988f61090007b53124/
Select 1g GAS CAN Elite Vape Cartridge 1g Concentrates,Select,35,InStock,https://www.treasurevalleycannabis.com/product/select-1g-gas-can-elite-vape-cartridge-665c8baee056ad0007478b6a/
Bobsled 1g STRAWBERRY COUGH CR Vape Cartridge 1g Vaporizers,Bobsled Extracts,25,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1g-strawberry-cough-cr-vape-cartridge-665c99bc8f61090007b95892/
Bobsled 1g SUPREME RUCKUS LR Vape Cartridge 1g Vaporizers,Bobsled Extracts,35,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1g-supreme-ruckus-lr-vape-cartridge-665c99bc8f61090007b95895/
Bobsled 1g NORTHERN LIGHTS Cured Resin Dab Jar 1g Concentrates,Bobsled Extracts,12,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1g-northern-lights-cured-resin-dab-jar-665c99bc8f61090007b95898/
Bobsled 1g BLACK CHERRY PUNCH Cured Resin Dab Jar 1g Concentrates,Bobsled Extracts,12,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1g-black-cherry-punch-cured-resin-dab-jar-665c99bc8f61090007b9589b/
$100 Gastro Pop 1oz Flower,Mountain Sun Botanicals,100,InStock,https://www.treasurevalleycannabis.com/product/100-gastro-pop-665cee1a8f61090007bb2362/
$100 Rotten Citrus 1oz Flower,Grown Rogue,100,InStock,https://www.treasurevalleycannabis.com/product/100-rotten-citrus-665deb3be056ad00074e369e/
$7 Super Boof* 1g Flower,Grown Rogue,7,InStock,https://www.treasurevalleycannabis.com/product/7-super-boof-665e156ee056ad00074f2c7f/
Happy Cabbage 100mg MANGO Indica Solventless Hash Gummies 10pk 60g Edibles,Happy Cabbage Farms,18,InStock,https://www.treasurevalleycannabis.com/product/happy-cabbage-100mg-mango-indica-solventless-hash-gummies-10pk-661d6ddf99f3590007f51eeb/
Bobsled 1000mg FRUIT PUNCH Live Resin Tincture 1g Tinctures,,36,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1000mg-fruit-punch-live-resin-tincture/
Smoky Flower 1g WILSON! 0 Live Rosin 1g Concentrates,Drops,33,InStock,https://www.treasurevalleycannabis.com/product/smoky-flower-1g-wilson-0-live-rosin-6660d48a30405f0007f849fb/
$100 Pink Passion Fruit 1oz Flower,Grown Rogue,100,InStock,https://www.treasurevalleycannabis.com/product/100-pink-passion-fruit-6660d48a30405f0007f849fe/
Select 1g LIMESICLE Elite LR Vape Cartridge 1g Vaporizers,Select,40,InStock,https://www.treasurevalleycannabis.com/product/select-1g-limesicle-elite-lr-vape-cartridge-6662260f1f94620007f5aafd/
$100 Clermont Lounge 1oz Flower,Mountain Sun Botanicals,100,InStock,https://www.treasurevalleycannabis.com/product/100-clermont-lounge-66627a6a1f94620007f80f5d/
Sour Botz 100mg 1:1:1 CBN:CBD:THC BLUE RAZZ Indica Cannabis Gummy 8g Edibles,,9,InStock,https://www.treasurevalleycannabis.com/product/sour-botz-100mg-1-1-1-cbn-cbd-thc-blue-razz-indica-cannabis-gummy/
Killa Beez .5g MITTEN CAKE BATTER Killa Pre Roll 6pk 3g Flower,,12,InStock,https://www.treasurevalleycannabis.com/product/killa-beez-5g-mitten-cake-batter-killa-pre-roll-6pk/
Sour Botz 100mg PINEAPPLE Sativa Cannabis Gummy 8g Edibles,"Green State of Mind, Inc.",5,InStock,https://www.treasurevalleycannabis.com/product/sour-botz-100mg-pineapple-sativa-cannabis-gummy-6661dfbc1f94620007f35177/
C6317 Iridescent Rig N/A Accessories,Treasure Valley Cannabis Co. (Glass),50,InStock,https://www.treasurevalleycannabis.com/product/c6317-iridescent-rig-6663afcbb910bc000730f993/
$100 Zoap* 1oz Flower,Mountain Sun Botanicals,100,InStock,https://www.treasurevalleycannabis.com/product/100-zoap-6663d9fa7a1648000790fb2c/
$150 Washington Apple 1oz Flower,Grown Rogue,150,InStock,https://www.treasurevalleycannabis.com/product/150-washington-apple-66649edab910bc0007353ff2/
NW Kind 1g STRAWBERRY TANGIE GUAVA Full Spectrum Cured Resin Vape Cartridge 1g Vaporizers,NW Kind,30,InStock,https://www.treasurevalleycannabis.com/product/nw-kind-1g-strawberry-tangie-guava-full-spectrum-cured-resin-vape-cartridge-6665c62a7a164800079952c8/
Bobsled 1g LEMON THAI Melted Diamonds + Cannabis Terpenes Vape Cartridge 1g Vaporizers,Bobsled Extracts,20,InStock,https://www.treasurevalleycannabis.com/product/bobsled-1g-lemon-thai-melted-diamonds-cannabis-terpenes-vape-cartridge-66633f4e7a164800078cb3c9/
Portland Heights 2.35g MIMOSA MAC Moonrock Infused Blunt 2.35g Concentrates,Portland Heights,26,InStock,https://www.treasurevalleycannabis.com/product/portland-heights-2-35g-mimosa-mac-moonrock-infused-blunt-66578bf8e056ad00072d6d7f/
Bonsai 1g CHERRY PIE x GORILLA GLUE 90μ Live Rosin 1g Concentrates,Bonsai,48,InStock,https://www.treasurevalleycannabis.com/product/bonsai-1g-cherry-pie-x-gorilla-glue-90-live-rosin/
Nelson &#038; Co. 1g GRAPE PIE 90μ Water Hash 1g Concentrates,Nelson &amp; Co. (Concentrate),60,InStock,https://www.treasurevalleycannabis.com/product/nelson-co-1g-grape-pie-90-water-hash/
